rxnID	rxnName	equation	flux
r_4680_EXP_2	alcohol acyltransferase (propionyl-CoA)	14.276408471502988 prot_Q02891 + ethanol + propionyl-CoA --> coenzyme A + ethyl propionate	0.0
r_4680_REV_EXP_1	alcohol acyltransferase (propionyl-CoA) (reversible)	2.0370798777168075 prot_P38295 + coenzyme A + ethyl propionate --> ethanol + propionyl-CoA	0.0
r_4680_REV_EXP_2	alcohol acyltransferase (propionyl-CoA) (reversible)	1.7854367520755017 prot_Q02891 + coenzyme A + ethyl propionate --> ethanol + propionyl-CoA	0.0
r_4681	propionyl-CoA transport, mitochondrial	propionyl-CoA --> propionyl-CoA	0.0
r_4681_REV	propionyl-CoA transport, mitochondrial (reversible)	propionyl-CoA --> propionyl-CoA	0.0
r_4682	butyryl-CoA transport, mitochondrial	butanoyl-CoA --> butanoyl-CoA	0.0
r_4682_REV	butyryl-CoA transport, mitochondrial (reversible)	butanoyl-CoA --> butanoyl-CoA	0.0
r_4683	hexanoyl-CoA transport, mitochondrial	hexanoyl-CoA --> hexanoyl-CoA	0.0
r_4683_REV	hexanoyl-CoA transport, mitochondrial (reversible)	hexanoyl-CoA --> hexanoyl-CoA	0.0
r_4684	octanoyl-CoA transport, mitochondrial	octanoyl-CoA --> octanoyl-CoA	0.0
r_4684_REV	octanoyl-CoA transport, mitochondrial (reversible)	octanoyl-CoA --> octanoyl-CoA	0.0
r_4685	decanoyl-CoA transport, mitochondrial	decanoyl-CoA --> decanoyl-CoA	0.0
r_4685_REV	decanoyl-CoA transport, mitochondrial (reversible)	decanoyl-CoA --> decanoyl-CoA	0.0
r_4686	propionate transport, cytosol	propionate --> propionate	0.0
r_4686_REV	propionate transport, cytosol (reversible)	propionate --> propionate	0.0
r_4687_EXP_1	alcohol acetyltransferase (tyrosol)	0.00442002285061411 prot_P53296 + acetyl-CoA + tyrosol --> coenzyme A + tyrosyl acetate	0.0
r_4687_EXP_2	alcohol acetyltransferase (tyrosol)	0.004358469008854613 prot_P40353 + acetyl-CoA + tyrosol --> coenzyme A + tyrosyl acetate	0.0
r_4687_EXP_3	alcohol acetyltransferase (tyrosol)	1.451522803795531 prot_P53208 + acetyl-CoA + tyrosol --> coenzyme A + tyrosyl acetate	0.0
r_4688	tyrosyl acetate transport	tyrosyl acetate --> tyrosyl acetate	0.0
r_4689	tyrosyl acetate exchange	tyrosyl acetate --> 	0.0
r_4690_EXP_1	alcohol acetyltransferase (methionol)	0.00442002285061411 prot_P53296 + acetyl-CoA + methionol --> coenzyme A + methionyl acetate	0.0
r_4690_EXP_2	alcohol acetyltransferase (methionol)	0.004358469008854613 prot_P40353 + acetyl-CoA + methionol --> coenzyme A + methionyl acetate	0.0
r_4690_EXP_3	alcohol acetyltransferase (methionol)	1.451522803795531 prot_P53208 + acetyl-CoA + methionol --> coenzyme A + methionyl acetate	0.0
r_4691	methionyl acetate transport	methionyl acetate --> methionyl acetate	0.0
r_4692	methionyl acetate exchange	methionyl acetate --> 	0.0
r_4693_EXP_1	alcohol acetyltransferase (propanol)	0.00442002285061411 prot_P53296 + acetyl-CoA + propanol --> coenzyme A + propyl acetate	0.0
r_4693_EXP_2	alcohol acetyltransferase (propanol)	0.004358469008854613 prot_P40353 + acetyl-CoA + propanol --> coenzyme A + propyl acetate	0.0
r_4693_EXP_3	alcohol acetyltransferase (propanol)	1.451522803795531 prot_P53208 + acetyl-CoA + propanol --> coenzyme A + propyl acetate	0.0
r_4694	propyl acetate transport	propyl acetate --> propyl acetate	0.0
r_4695	propyl acetate exchange	propyl acetate --> 	0.0
r_4697	ethyl propionate transport, mitochondrial	ethyl propionate --> ethyl propionate	0.0
r_4697_REV	ethyl propionate transport, mitochondrial (reversible)	ethyl propionate --> ethyl propionate	0.0
r_4698_EXP_1	ethyl propionate transport	1.5359391245241716 prot_P53943 + ethyl propionate --> ethyl propionate	0.0
r_4698_EXP_2	ethyl propionate transport	52.43332434737383 prot_P36035 + ethyl propionate --> ethyl propionate	0.0
r_4699	ethyl propionate exchange	ethyl propionate --> 	0.0
r_4700	hydrogen sulfide transport	1.563080808080808 prot_P40445 + hydrogen sulfide --> hydrogen sulfide	0.0
r_4701	L-cysteine hydrogen-sulfide-lyase (deaminating; pyruvate-forming)	0.011042712066905616 prot_P43623 + H2O + L-cysteine --> ammonium + H+ + pyruvate + hydrogen sulfide	0.0
r_4701_REV	L-cysteine hydrogen-sulfide-lyase (deaminating; pyruvate-forming) (reversible)	8.086395450568679 prot_P43623 + ammonium + H+ + pyruvate + hydrogen sulfide --> H2O + L-cysteine	0.0
r_4702	L-cysteine:2-oxoglutarate aminotransferase	0.6656659785008318 prot_standard + 2-oxoglutarate + H+ + L-cysteine --> L-glutamate + 3-mercaptopyruvate	0.0
r_4702_REV	L-cysteine:2-oxoglutarate aminotransferase (reversible)	0.6656659785008318 prot_standard + L-glutamate + 3-mercaptopyruvate --> 2-oxoglutarate + H+ + L-cysteine	0.0
r_4703	3-mercaptopyruvate sulfurtransferase	0.004205875122910521 prot_Q08686 + TRX1 + 3-mercaptopyruvate --> H+ + hydrogen sulfide + pyruvate + TRX1 disulphide	0.0
r_4705	taurocholate transport	117.57852832996547 prot_P40445 + taurocholic acid --> taurocholic acid	0.0
r_4707	trithionate thiosulfohydrolase	0.6656659785008318 prot_standard + H2O + trithionate --> H+ + sulphate + thiosulfate	0.0
r_4707_REV	trithionate thiosulfohydrolase (reversible)	0.6656659785008318 prot_standard + H+ + sulphate + thiosulfate --> H2O + trithionate	0.0
r_4708	hydrogen sulfide exchange	hydrogen sulfide --> 	0.0
r_4710	taurocholate exchange	taurocholic acid --> 	0.0
r_4711	ethyl-(2S)-lactate esterase, c	0.9739905685655894 prot_P41734 + (S)-lactate + ethanol + H+ --> H2O + ethyl (2S)-lactate	0.0
r_4711_REV	ethyl-(2S)-lactate esterase, c (reversible)	0.3884945662434975 prot_P41734 + H2O + ethyl (2S)-lactate --> (S)-lactate + ethanol + H+	0.0
r_4712	ethyl-(2R)-lactate esterase, c	0.9739905685655894 prot_P41734 + (R)-lactate + ethanol + H+ --> H2O + ethyl (2R)-lactate	0.0
r_4712_REV	ethyl-(2R)-lactate esterase, c (reversible)	0.3884945662434975 prot_P41734 + H2O + ethyl (2R)-lactate --> (R)-lactate + ethanol + H+	0.0
r_4713	diethyl-succinate esterase, c	0.6999026130385602 prot_P41734 + 2.0 H2O + diethyl succinate --> 2.0 ethanol + 2.0 H+ + succinate	0.0
r_4714	monoethyl-succinate esterase, c	1.904471172313294 prot_P41734 + H2O + monoethyl succinate --> ethanol + H+ + succinate	0.0
r_4715	ethyl-benzoate esterase, c	0.6373394427505839 prot_P41734 + ethanol + H+ + Benzoate --> H2O + ethyl benzoate	0.0
r_4715_REV	ethyl-benzoate esterase, c (reversible)	0.18097415408676656 prot_P41734 + H2O + ethyl benzoate --> ethanol + H+ + Benzoate	0.0
r_4716	ethyl-pyruvate esterase, c	0.4678722720909454 prot_P41734 + ethanol + H+ + pyruvate --> H2O + ethyl pyruvate	0.0
r_4716_REV	ethyl-pyruvate esterase, c (reversible)	0.9013497163220969 prot_P41734 + H2O + ethyl pyruvate --> ethanol + H+ + pyruvate	0.0
r_4717	benzyl-acetate esterase, c	0.49634581652286863 prot_P41734 + acetate + H+ + benzyl alcohol --> H2O + benzyl acetate	0.0
r_4717_REV	benzyl-acetate esterase, c (reversible)	0.2685694933176656 prot_P41734 + H2O + benzyl acetate --> acetate + H+ + benzyl alcohol	0.0
r_4718_EXP_1	isobutyraldehyde dehydrogenase, c	3.7666820973281565 prot_P46367 + H2O + isobutyraldehyde + NAD --> 2.0 H+ + NADH + isobutyrate	0.0
r_4718_EXP_2	isobutyraldehyde dehydrogenase, c	0.6870454545454545 prot_P54115 + H2O + isobutyraldehyde + NAD --> 2.0 H+ + NADH + isobutyrate	0.0
r_4718_REV_EXP_1	isobutyraldehyde dehydrogenase, c (reversible)	3.2854226856555044 prot_P46367 + 2.0 H+ + NADH + isobutyrate --> H2O + isobutyraldehyde + NAD	0.0
r_4718_REV_EXP_2	isobutyraldehyde dehydrogenase, c (reversible)	0.6870454545454545 prot_P54115 + 2.0 H+ + NADH + isobutyrate --> H2O + isobutyraldehyde + NAD	0.0
r_4719_EXP_1	2-methylbutanal dehydrogenase, c	1.277462141635262 prot_P46367 + 2-methylbutanal + H2O + NAD --> 2.0 H+ + NADH + 2-methylbutyrate	0.0
r_4719_EXP_2	2-methylbutanal dehydrogenase, c	0.6870454545454545 prot_P54115 + 2-methylbutanal + H2O + NAD --> 2.0 H+ + NADH + 2-methylbutyrate	0.0
r_4719_REV_EXP_1	2-methylbutanal dehydrogenase, c (reversible)	2.8592658850557426 prot_P46367 + 2.0 H+ + NADH + 2-methylbutyrate --> 2-methylbutanal + H2O + NAD	0.0
r_4719_REV_EXP_2	2-methylbutanal dehydrogenase, c (reversible)	0.6870454545454545 prot_P54115 + 2.0 H+ + NADH + 2-methylbutyrate --> 2-methylbutanal + H2O + NAD	0.0
r_4720	ethyl-isobutyrate esterase, c	0.9739905685655894 prot_P41734 + ethanol + H+ + isobutyrate --> H2O + ethyl isobutyrate	0.0
r_4720_REV	ethyl-isobutyrate esterase, c (reversible)	0.16465035223638125 prot_P41734 + H2O + ethyl isobutyrate --> ethanol + H+ + isobutyrate	0.0
r_4721	ethyl-2-methylbutyrate esterase, c	0.5896166209192506 prot_P41734 + ethanol + H+ + 2-methylbutyrate --> H2O + ethyl 2-methylbutyrate	0.0
r_4721_REV	ethyl-2-methylbutyrate esterase, c (reversible)	0.1481119020744172 prot_P41734 + H2O + ethyl 2-methylbutyrate --> ethanol + H+ + 2-methylbutyrate	0.0
r_4722	polyphosphate polymerase, c	0.6242867867867868 prot_P47075 + 2.0 ATP + H2O --> 2.0 ADP + H+ + polyphosphate	0.10856224543938203
r_4723_EXP_1	polyphosphate phosphohydrolase, v	0.010881884057971015 prot_P38698 + H2O + polyphosphate --> H+ + 2.0 phosphate	0.0
r_4723_EXP_2	polyphosphate phosphohydrolase, v	0.018923671497584543 prot_Q04119 + H2O + polyphosphate --> H+ + 2.0 phosphate	0.0
r_4724_EXP_1	polyphosphate phosphohydrolase, m	0.010881884057971015 prot_P38698 + H2O + polyphosphate --> H+ + 2.0 phosphate	5.2691126476235715
r_4724_EXP_2	polyphosphate phosphohydrolase, m	0.018923671497584543 prot_Q04119 + H2O + polyphosphate --> H+ + 2.0 phosphate	0.0
r_4725_EXP_1	polyphosphate phosphohydrolase, n	0.010881884057971015 prot_P38698 + H2O + polyphosphate --> H+ + 2.0 phosphate	0.0
r_4725_EXP_2	polyphosphate phosphohydrolase, n	0.018923671497584543 prot_Q04119 + H2O + polyphosphate --> H+ + 2.0 phosphate	0.0
r_4726	ethyl-(2S)-lactate transport	ethyl (2S)-lactate --> ethyl (2S)-lactate	0.0
r_4726_REV	ethyl-(2S)-lactate transport (reversible)	ethyl (2S)-lactate --> ethyl (2S)-lactate	0.0
r_4727	ethyl-(2S)-lactate exchange	ethyl (2S)-lactate --> 	0.0
r_4728	ethyl-(2R)-lactate transport	ethyl (2R)-lactate --> ethyl (2R)-lactate	0.0
r_4728_REV	ethyl-(2R)-lactate transport (reversible)	ethyl (2R)-lactate --> ethyl (2R)-lactate	0.0
r_4729	ethyl-(2R)-lactate exchange	ethyl (2R)-lactate --> 	0.0
r_4730	diethyl-succinate transport	diethyl succinate --> diethyl succinate	0.0
r_4730_REV	diethyl-succinate transport (reversible)	diethyl succinate --> diethyl succinate	0.0
r_4731	diethyl-succinate exchange	diethyl succinate --> 	0.0
r_4732	monoethyl-succinate transport	monoethyl succinate --> monoethyl succinate	0.0
r_4732_REV	monoethyl-succinate transport (reversible)	monoethyl succinate --> monoethyl succinate	0.0
r_4733	monoethyl-succinate exchange	monoethyl succinate --> 	0.0
r_4734	ethyl-benzoate transport	ethyl benzoate --> ethyl benzoate	0.0
r_4734_REV	ethyl-benzoate transport (reversible)	ethyl benzoate --> ethyl benzoate	0.0
r_4735	ethyl-benzoate exchange	ethyl benzoate --> 	0.0
r_4736	ethyl-pyruvate transport	ethyl pyruvate --> ethyl pyruvate	0.0
r_4736_REV	ethyl-pyruvate transport (reversible)	ethyl pyruvate --> ethyl pyruvate	0.0
r_4737	ethyl-pyruvate exchange	ethyl pyruvate --> 	0.0
r_4738	benzyl-acetate transport	benzyl acetate --> benzyl acetate	0.0
r_4738_REV	benzyl-acetate transport (reversible)	benzyl acetate --> benzyl acetate	0.0
r_4739	benzyl-acetate exchange	benzyl acetate --> 	0.0
r_4740	ethyl-isobutyrate transport	ethyl isobutyrate --> ethyl isobutyrate	0.0
r_4740_REV	ethyl-isobutyrate transport (reversible)	ethyl isobutyrate --> ethyl isobutyrate	0.0
r_4741	ethyl-isobutyrate exchange	ethyl isobutyrate --> 	0.0
r_4742	ethyl-2-methylbutyrate transport	ethyl 2-methylbutyrate --> ethyl 2-methylbutyrate	0.0
r_4742_REV	ethyl-2-methylbutyrate transport (reversible)	ethyl 2-methylbutyrate --> ethyl 2-methylbutyrate	0.0
r_4743	ethyl-2-methylbutyrate exchange	ethyl 2-methylbutyrate --> 	0.0
r_4744	polyphosphate transport, v-c	H+ + polyphosphate --> H+ + polyphosphate	0.10856224543938205
r_4744_REV	polyphosphate transport, v-c (reversible)	H+ + polyphosphate --> H+ + polyphosphate	0.0
r_4745	polyphosphate transport, c-m	H+ + polyphosphate --> H+ + polyphosphate	5.269112647623572
r_4745_REV	polyphosphate transport, c-m (reversible)	H+ + polyphosphate --> H+ + polyphosphate	0.0
r_4746	polyphosphate transport, c-n	H+ + polyphosphate --> H+ + polyphosphate	0.0
r_4746_REV	polyphosphate transport, c-n (reversible)	H+ + polyphosphate --> H+ + polyphosphate	0.0
r_4747_EXP_1	cytidine kinase (ATP)	3.6366925064599482 prot_P27515 + ATP + cytidine --> ADP + CMP + H+	0.0
r_4747_EXP_2	cytidine kinase (ATP)	1.7180232558139534 prot_Q12084 + ATP + cytidine --> ADP + CMP + H+	0.0
r_4748_EXP_1	D-glyceraldehyde kinase	0.719388935146637 prot_P54838 + ATP + D-glyceraldehyde --> ADP + glyceraldehyde 3-phosphate + H+	0.0
r_4748_EXP_2	D-glyceraldehyde kinase	0.7185562956795263 prot_P43550 + ATP + D-glyceraldehyde --> ADP + glyceraldehyde 3-phosphate + H+	0.0
r_4749	adenosine phosphorylase	0.0027177938808373592 prot_Q05788 + adenosine + phosphate --> adenine + alpha-D-ribose 1-phosphate(2-)	0.0
r_4749_REV	adenosine phosphorylase (reversible)	0.21358516831181978 prot_Q05788 + adenine + alpha-D-ribose 1-phosphate(2-) --> adenosine + phosphate	0.0013291366958389087
r_4750	D-glucose 1-epimerase	0.532373366013072 prot_P04397 + alpha-D-Glucose --> beta-D-Glucose	0.0
r_4750_REV	D-glucose 1-epimerase (reversible)	0.532373366013072 prot_P04397 + beta-D-Glucose --> alpha-D-Glucose	0.0
r_4751_EXP_1	D-phenylalanine N-acetyltransferase	2.211905943882526 prot_P39979 + acetyl-CoA + D-phenylalanine --> coenzyme A + N-acetyl-D-phenylalanine	0.0
r_4751_EXP_2	D-phenylalanine N-acetyltransferase	12.731944444444444 prot_Q06592 + acetyl-CoA + D-phenylalanine --> coenzyme A + N-acetyl-D-phenylalanine	0.0
r_4752_EXP_1	S-adenosylmethioninamine:cadaverine 3-aminopropyltransferase	0.4077826725403818 prot_Q12074 + S-adenosylmethioninamine + cadaverine --> 5'-S-methyl-5'-thioadenosine + H+ + aminopropylcadaverine	0.0
r_4752_EXP_2	S-adenosylmethioninamine:cadaverine 3-aminopropyltransferase	0.29592881944444444 prot_Q12455 + S-adenosylmethioninamine + cadaverine --> 5'-S-methyl-5'-thioadenosine + H+ + aminopropylcadaverine	0.0
r_4753	thiamine phosphate synthase	9.517444068934074 prot_P41835 + 4-amino-2-methyl-5-diphosphomethylpyrimidine + 2.0 H+ + 2-(2-carboxy-4-methylthiazol-5-yl)ethyl phosphate --> carbon dioxide + diphosphate + TMP	0.0
r_4753_REV	thiamine phosphate synthase (reversible)	12.363360462224389 prot_P41835 + carbon dioxide + diphosphate + TMP --> 4-amino-2-methyl-5-diphosphomethylpyrimidine + 2.0 H+ + 2-(2-carboxy-4-methylthiazol-5-yl)ethyl phosphate	0.0
r_4754	flavin prenyltransferase	0.10225155363919607 prot_P33751 + dimethylallyl phosphate + FMNH2 --> phosphate + prenylated FMNH2	0.0
r_4754_REV	flavin prenyltransferase (reversible)	2.250252525252525 prot_P33751 + phosphate + prenylated FMNH2 --> dimethylallyl phosphate + FMNH2	0.0
r_4755_EXP_1	(R)-2-hydroxyglutarate:pyruvate oxidoreductase	3.359863945578231 prot_P46681 + pyruvate + 2-hydroxyglutarate --> (R)-lactate + 2-oxoglutarate	0.0
r_4755_EXP_2	(R)-2-hydroxyglutarate:pyruvate oxidoreductase	3.130668934240363 prot_P39976 + pyruvate + 2-hydroxyglutarate --> (R)-lactate + 2-oxoglutarate	0.0
r_4756	cytidine nucleosidase	0.0941468253968254 prot_Q04179 + cytidine + H2O --> cytosine + D-ribose	0.0
r_4757	D-ribulokinase	0.8331866472100411 prot_Q04585 + ATP + D-ribulose --> ADP + D-ribulose 5-phosphate + H+	0.0
r_4757_REV	D-ribulokinase (reversible)	0.8866822218633351 prot_Q04585 + ADP + D-ribulose 5-phosphate + H+ --> ATP + D-ribulose	0.0
r_4758	deoxyguanosine phosphorylase	0.011296854082998662 prot_Q05788 + 2'-deoxyguanosine + phosphate --> guanine + 2-deoxy-D-ribose 1-phosphate	0.0
r_4758_REV	deoxyguanosine phosphorylase (reversible)	0.05934423347398031 prot_Q05788 + guanine + 2-deoxy-D-ribose 1-phosphate --> 2'-deoxyguanosine + phosphate	0.0
r_4760	trans-4-hydroxy-L-proline dehydrogenase	0.9445813258198748 prot_P32263 + NAD + trans-4-hydroxy-L-proline --> 1-pyrroline-3-hydroxy-5-carboxylic acid + 2.0 H+ + NADH	0.0
r_4760_REV	trans-4-hydroxy-L-proline dehydrogenase (reversible)	0.0020071942446043167 prot_P32263 + 1-pyrroline-3-hydroxy-5-carboxylic acid + 2.0 H+ + NADH --> NAD + trans-4-hydroxy-L-proline	0.0
r_4761	3-hydroxykynurenine aminotransferase (2-oxoglutarate)	1.8137766188613647 prot_P47039 + 2-oxoglutarate + 3-hydroxy-L-kynurenine --> H2O + L-glutamate + xanthurenate	0.0
r_4762	(S)-3-hydroxyisobutyryl-CoA hydrolase	0.17568039950062422 prot_P28817 + H2O + 3-hydroxyisobutyryl-CoA --> coenzyme A + H+ + 3-hydroxyisobutyrate	0.0
r_4762_REV	(S)-3-hydroxyisobutyryl-CoA hydrolase (reversible)	0.05878028404344194 prot_P28817 + coenzyme A + H+ + 3-hydroxyisobutyrate --> H2O + 3-hydroxyisobutyryl-CoA	0.0
r_4763_EXP_1	meso-2,3-butanediol dehydrogenase	0.11217486500429714 prot_P39713 + NAD + meso-2,3-butanediol --> H+ + NADH + acetoin	0.0
r_4763_EXP_2	meso-2,3-butanediol dehydrogenase	0.11954621771429885 prot_P39714 + NAD + meso-2,3-butanediol --> H+ + NADH + acetoin	0.0
r_4763_REV_EXP_1	meso-2,3-butanediol dehydrogenase (reversible)	0.10144638687593059 prot_P39713 + H+ + NADH + acetoin --> NAD + meso-2,3-butanediol	0.0
r_4763_REV_EXP_2	meso-2,3-butanediol dehydrogenase (reversible)	0.07965900383141762 prot_P39714 + H+ + NADH + acetoin --> NAD + meso-2,3-butanediol	0.0
r_4764	5-methylcytosine deaminase	0.028606209150326797 prot_Q12178 + H+ + H2O + 5-methylcytosine --> ammonium + thymine	0.0
r_4765	ureidoglycolate hydrolase	335.29320987654324 prot_P32459 + ureidoglycolic acid --> glyoxylate + urea	0.0
r_4766	guanylate cyclase	0.013758091787439614 prot_P08678 + GTP --> 3',5'-cyclic GMP + diphosphate	0.0
r_4767	kynurenine aminotransferase (2-oxoglutarate)	0.06921227197346601 prot_P47039 + 2-oxoglutarate + L-kynurenine --> L-glutamate + 4-(2-aminophenyl)-2,4-dioxobutanoate	0.0
r_4768	farnesyl diphosphatase	0.6630217050342135 prot_P11491 + farnesyl diphosphate + H2O --> diphosphate + farnesol	0.0
r_4769	bis(5'-adenosyl)-triphosphatase	0.16307795442894646 prot_P49775 + H2O + P(1),P(3)-bis(5'-adenosyl) triphosphate --> ADP + AMP + 2.0 H+	0.0
r_4770	nucleoside diphosphate kinase	0.014855486327448944 prot_P36010 + ATP + CDP --> ADP + CTP	0.0
r_4771	nucleoside diphosphate kinase	0.014855486327448944 prot_P36010 + ATP + dADP --> ADP + dATP	0.0
r_4772	nucleoside diphosphate kinase	0.014855486327448944 prot_P36010 + ATP + dCDP --> ADP + dCTP	0.0
r_4773	nucleoside diphosphate kinase	0.014855486327448944 prot_P36010 + ATP + dGDP --> ADP + dGTP	0.0
r_4774	nucleoside diphosphate kinase	0.3585421888053467 prot_P36010 + ATP + dTDP --> ADP + dTTP	0.0
r_4775	nucleoside diphosphate kinase	0.014855486327448944 prot_P36010 + ATP + GDP --> ADP + GTP	0.0
r_4776	nucleoside diphosphate kinase	0.014855486327448944 prot_P36010 + ATP + IDP --> ADP + ITP	0.0
r_4777	nucleoside diphosphate kinase	0.014855486327448944 prot_P36010 + ATP + dIDP --> ADP + dITP	0.0
r_4777_REV	nucleoside diphosphate kinase (reversible)	0.3585421888053467 prot_P36010 + ADP + dITP --> ATP + dIDP	0.0
r_4778	nucleoside diphosphate kinase	0.014855486327448944 prot_P36010 + ATP + dUDP --> ADP + dUTP	0.0
r_4778_REV	nucleoside diphosphate kinase (reversible)	0.3585421888053467 prot_P36010 + ADP + dUTP --> ATP + dUDP	0.0
r_4779	heme a transport, cytoplasm-extracellular	heme a --> heme a	-9.99999997475243e-08
r_4779_REV	heme a transport, cytoplasm-extracellular (reversible)	heme a --> heme a	0.0
r_4780	heme a exchange	heme a --> 	-9.99999997475243e-08
r_4781	HET-P synthase (thiazole synthase)	0.11030922652440288 prot_P32318 + H2O + ADP-5-ethyl-4-methylthiazole-2-carboxylate --> 4-methyl-5-(2-phosphonooxyethyl)thiazole + AMP + carbon dioxide + H+	1.20000004244503e-07
r_4782	adenylated thiazole synthase	0.0938740910644444 prot_P32318 + hydrogen sulfide + L-glycine + NAD --> H+ + 3.0 H2O + nicotinamide + ADP-5-ethyl-4-methylthiazole-2-carboxylate	1.20000004244503e-07
r_4783	oxaloacetate/sulphate antiport, mitochondrial	0.8569958862601018 prot_P32332 + oxaloacetate + sulphate --> oxaloacetate + sulphate	0.0
r_4783_REV	oxaloacetate/sulphate antiport, mitochondrial (reversible)	0.8569958862601018 prot_P32332 + oxaloacetate + sulphate --> oxaloacetate + sulphate	0.0
r_4784	malate/sulphate antiport, mitochondrial	0.645505273974352 prot_P32332 + (S)-malate + sulphate --> (S)-malate + sulphate	0.0
r_4784_REV	malate/sulphate antiport, mitochondrial (reversible)	0.645505273974352 prot_P32332 + (S)-malate + sulphate --> (S)-malate + sulphate	0.0
r_4785	acetate transport	acetate --> acetate	0.10227709039704025
r_4786_EXP_1	ribonucleotide reductase	2.143863049095607 prot_P21524 + H+ + UDP + TRX1 --> dUDP + H2O + TRX1 disulphide	0.0
r_4786_EXP_2	ribonucleotide reductase	0.862510766580534 prot_P49723 + H+ + UDP + TRX1 --> dUDP + H2O + TRX1 disulphide	0.0006000000052154061
r_4786_EXP_3	ribonucleotide reductase	2.0998062015503876 prot_P21672 + H+ + UDP + TRX1 --> dUDP + H2O + TRX1 disulphide	0.0
r_4786_EXP_4	ribonucleotide reductase	0.9936907838070629 prot_P09938 + H+ + UDP + TRX1 --> dUDP + H2O + TRX1 disulphide	0.0
r_4787_EXP_1	ribonucleotide reductase	2.143863049095607 prot_P21524 + H+ + UDP + TRX1 --> dUDP + H2O + TRX1 disulphide	0.0
r_4787_EXP_2	ribonucleotide reductase	0.862510766580534 prot_P49723 + H+ + UDP + TRX1 --> dUDP + H2O + TRX1 disulphide	0.0
r_4787_EXP_3	ribonucleotide reductase	2.0998062015503876 prot_P21672 + H+ + UDP + TRX1 --> dUDP + H2O + TRX1 disulphide	0.0
r_4787_EXP_4	ribonucleotide reductase	0.9936907838070629 prot_P09938 + H+ + UDP + TRX1 --> dUDP + H2O + TRX1 disulphide	0.0
usage_prot_O13525	usage_prot_O13525	prot_pool --> prot_O13525	0.0
usage_prot_P00044	usage_prot_P00044	prot_pool --> prot_P00044	0.06899111139564522
usage_prot_P00045	usage_prot_P00045	prot_pool --> prot_P00045	0.0514348774661771
usage_prot_P00127	usage_prot_P00127	prot_pool --> prot_P00127	0.15985627766025262
usage_prot_P00128	usage_prot_P00128	prot_pool --> prot_P00128	0.13491955056623856
usage_prot_P00163	usage_prot_P00163	prot_pool --> prot_P00163	0.40439738410708626
usage_prot_P00175	usage_prot_P00175	prot_pool --> prot_P00175	0.001259714161262884
usage_prot_P00330	usage_prot_P00330	prot_pool --> prot_P00330	0.008494608019371117
usage_prot_P00331	usage_prot_P00331	prot_pool --> prot_P00331	0.0
usage_prot_P00358	usage_prot_P00358	prot_pool --> prot_P00358	0.159256816859232
usage_prot_P00359	usage_prot_P00359	prot_pool --> prot_P00359	0.0
usage_prot_P00360	usage_prot_P00360	prot_pool --> prot_P00360	0.48190382666954507
usage_prot_P00401	usage_prot_P00401	prot_pool --> prot_P00401	0.23052565723082274
usage_prot_P00410	usage_prot_P00410	prot_pool --> prot_P00410	0.11200085802430206
usage_prot_P00420	usage_prot_P00420	prot_pool --> prot_P00420	0.11903056147365179
usage_prot_P00424	usage_prot_P00424	prot_pool --> prot_P00424	0.008315569285267716
usage_prot_P00425	usage_prot_P00425	prot_pool --> prot_P00425	0.0
usage_prot_P00427	usage_prot_P00427	prot_pool --> prot_P00427	0.00841357074358884
usage_prot_P00431	usage_prot_P00431	prot_pool --> prot_P00431	0.0
usage_prot_P00445	usage_prot_P00445	prot_pool --> prot_P00445	0.0
usage_prot_P00447	usage_prot_P00447	prot_pool --> prot_P00447	0.0
usage_prot_P00498	usage_prot_P00498	prot_pool --> prot_P00498	0.0069351225554408645
usage_prot_P00549	usage_prot_P00549	prot_pool --> prot_P00549	0.20759493243771845
usage_prot_P00560	usage_prot_P00560	prot_pool --> prot_P00560	0.08495462797055633
usage_prot_P00572	usage_prot_P00572	prot_pool --> prot_P00572	0.0
usage_prot_P00635	usage_prot_P00635	prot_pool --> prot_P00635	0.0
usage_prot_P00724	usage_prot_P00724	prot_pool --> prot_P00724	0.0
usage_prot_P00812	usage_prot_P00812	prot_pool --> prot_P00812	0.0
usage_prot_P00815	usage_prot_P00815	prot_pool --> prot_P00815	0.06105817814264418
usage_prot_P00817	usage_prot_P00817	prot_pool --> prot_P00817	0.03701244418952779
usage_prot_P00830	usage_prot_P00830	prot_pool --> prot_P00830	6.297315417403474
usage_prot_P00854	usage_prot_P00854	prot_pool --> prot_P00854	1.1147545432652217
usage_prot_P00856	usage_prot_P00856	prot_pool --> prot_P00856	0.22303518852503937
usage_prot_P00890	usage_prot_P00890	prot_pool --> prot_P00890	0.16211773021895634
usage_prot_P00899	usage_prot_P00899	prot_pool --> prot_P00899	0.0005100871549317087
usage_prot_P00912	usage_prot_P00912	prot_pool --> prot_P00912	0.00043822927393458833
usage_prot_P00924	usage_prot_P00924	prot_pool --> prot_P00924	0.1846704057332169
usage_prot_P00925	usage_prot_P00925	prot_pool --> prot_P00925	0.0
usage_prot_P00927	usage_prot_P00927	prot_pool --> prot_P00927	0.0
usage_prot_P00931	usage_prot_P00931	prot_pool --> prot_P00931	0.0019463070778026315
usage_prot_P00937	usage_prot_P00937	prot_pool --> prot_P00937	0.0074701813062283
usage_prot_P00942	usage_prot_P00942	prot_pool --> prot_P00942	0.0015504189231771242
